Orthogroup	Duplications (all)	Duplications (50% support)
OG0010727	1	1
OG0010728	1	1
OG0010729	1	1
OG0010730	2	2
OG0010731	1	1
OG0010732	1	1
OG0010733	0	0
OG0010734	4	4
OG0010735	2	2
OG0010736	4	4
OG0010737	2	2
OG0010738	4	4
OG0010739	3	3
OG0010740	1	1
OG0010741	4	4
OG0010742	3	3
OG0010743	3	3
OG0010744	2	2
OG0010745	0	0
OG0010746	4	4
OG0010747	3	3
OG0010748	4	4
OG0010749	4	4
OG0010750	4	4
OG0010751	2	2
OG0010752	4	4
OG0010753	4	4
OG0010754	4	4
OG0010755	4	4
OG0010756	2	2
OG0010757	4	4
OG0010758	4	4
OG0010759	4	4
OG0010760	4	4
OG0010761	2	2
OG0010762	4	4
OG0010763	4	4
OG0010764	2	2
OG0010765	3	3
OG0010766	3	3
OG0010767	3	3
OG0010768	4	4
OG0010769	3	3
OG0010770	3	3
OG0010771	3	3
OG0010772	3	3
OG0010773	4	4
OG0010774	4	4
OG0010775	4	4
OG0010776	4	4
OG0010777	3	3
OG0010778	4	4
OG0010779	3	3
OG0010780	3	3
OG0010781	3	3
OG0010782	3	3
OG0010783	3	3
OG0010784	4	4
OG0010785	2	2
OG0010786	3	3
OG0010787	3	3
OG0010788	4	4
OG0010789	4	4
OG0010790	2	2
OG0010791	4	4
OG0010792	4	4
OG0010793	3	3
OG0010794	3	3
OG0010795	3	3
OG0010796	3	3
OG0010797	3	3
OG0010798	4	4
OG0010799	3	3
OG0010800	4	4
OG0010801	2	2
OG0010802	3	3
OG0010803	3	3
OG0010804	3	3
OG0010805	4	4
OG0010806	3	3
OG0010807	3	3
OG0010808	3	3
OG0010809	3	3
OG0010810	4	4
OG0010811	3	3
OG0010812	4	4
OG0010813	4	4
OG0010814	4	4
OG0010815	3	3
OG0010816	4	4
OG0010817	4	4
OG0010818	3	3
OG0010819	3	3
OG0010820	4	4
OG0010821	3	3
OG0010822	4	4
OG0010823	3	3
OG0010824	4	4
OG0010825	3	3
OG0010826	4	4
OG0010827	3	3
OG0010828	3	3
OG0010829	3	3
OG0010830	3	3
OG0010831	4	4
OG0010832	4	4
OG0010833	3	3
OG0010834	3	3
OG0010835	3	3
OG0010836	3	3
OG0010837	4	4
OG0010838	3	3
OG0010839	4	4
OG0010840	4	4
OG0010841	4	4
OG0010842	3	3
OG0010843	3	3
OG0010844	3	3
OG0010845	3	3
OG0010846	4	4
OG0010847	3	3
OG0010848	3	3
OG0010849	3	3
OG0010850	4	4
OG0010851	3	3
OG0010852	3	3
OG0010853	3	3
OG0010854	2	2
OG0010855	4	4
OG0010856	3	3
OG0010857	3	3
OG0010858	4	4
OG0010859	4	4
OG0010860	4	4
OG0010861	3	3
OG0010862	4	4
OG0010863	3	3
OG0010864	4	4
OG0010865	3	3
OG0010866	3	3
OG0010867	3	3
OG0010868	3	3
OG0010869	3	3
OG0010870	4	4
OG0010871	3	3
OG0010872	3	3
OG0010873	3	3
OG0010874	3	3
OG0010875	3	3
OG0010876	3	3
OG0010877	2	2
OG0010878	3	3
OG0010879	4	4
OG0010880	3	3
OG0010881	3	3
OG0010882	3	3
OG0010883	4	4
OG0010884	3	3
OG0010885	3	3
OG0010886	3	3
OG0010887	3	3
OG0010888	4	4
OG0010889	3	3
OG0010890	3	3
OG0010891	3	3
OG0010892	3	3
OG0010893	3	3
OG0010894	3	3
OG0010895	3	3
OG0010896	3	3
OG0010897	4	4
OG0010898	3	3
OG0010899	3	3
OG0010900	3	3
OG0010901	3	3
OG0010902	3	3
OG0010903	3	3
OG0010904	4	4
OG0010905	3	3
OG0010906	4	4
OG0010907	4	4
OG0010908	3	3
OG0010909	3	3
OG0010910	3	3
OG0010911	3	3
OG0010912	3	3
OG0010913	3	3
OG0010914	4	4
OG0010915	2	2
OG0010916	4	4
OG0010917	3	3
OG0010918	2	2
OG0010919	3	3
OG0010920	3	3
OG0010921	3	3
OG0010922	3	3
OG0010923	4	4
OG0010924	3	3
OG0010925	3	3
OG0010926	3	3
OG0010927	3	3
OG0010928	3	3
OG0010929	3	3
OG0010930	3	3
OG0010931	3	3
OG0010932	4	4
OG0010933	3	3
OG0010934	3	3
OG0010935	4	4
OG0010936	3	3
OG0010937	4	4
OG0010938	3	3
OG0010939	3	3
OG0010940	3	3
OG0010941	3	3
OG0010942	2	2
OG0010943	3	3
OG0010944	3	3
OG0010945	4	4
OG0010946	4	4
OG0010947	3	3
OG0010948	3	3
OG0010949	3	3
OG0010950	3	3
OG0010951	3	3
OG0010952	3	3
OG0010953	3	3
OG0010954	3	3
OG0010955	3	3
OG0010956	3	3
OG0010957	3	3
OG0010958	2	2
OG0010959	4	4
OG0010960	3	3
OG0010961	3	3
OG0010962	3	3
OG0010963	3	3
OG0010964	3	3
OG0010965	3	3
OG0010966	2	2
OG0010967	3	3
OG0010968	3	3
OG0010969	4	4
OG0010970	2	2
OG0010971	4	4
OG0010972	3	3
OG0010973	4	4
OG0010974	3	3
OG0010975	3	3
OG0010976	2	2
OG0010977	2	2
OG0010978	3	3
OG0010979	4	4
OG0010980	4	4
OG0010981	3	3
OG0010982	4	4
OG0010983	3	3
OG0010984	3	3
OG0010985	2	2
OG0010986	3	3
OG0010987	3	3
OG0010988	3	3
OG0010989	3	3
OG0010990	3	3
OG0010991	3	3
OG0010992	3	3
OG0010993	3	3
OG0010994	3	3
OG0010995	3	3
OG0010996	3	3
OG0010997	3	3
OG0010998	3	3
OG0010999	3	3
OG0011000	3	3
OG0011001	2	2
OG0011002	3	3
OG0011003	3	3
OG0011004	3	3
OG0011005	3	3
OG0011006	3	3
OG0011007	3	3
OG0011008	3	3
OG0011009	3	3
OG0011010	3	3
OG0011011	2	2
OG0011012	3	3
OG0011013	3	3
OG0011014	3	3
OG0011015	4	4
OG0011016	4	4
OG0011017	4	4
OG0011018	4	4
OG0011019	4	4
OG0011020	4	4
OG0011021	4	4
OG0011022	4	4
OG0011023	4	4
OG0011024	4	4
OG0011025	4	4
OG0011026	4	4
OG0011027	4	4
OG0011028	4	4
OG0011029	3	3
OG0011030	4	4
OG0011031	4	4
OG0011032	4	4
OG0011033	4	4
OG0011034	4	4
OG0011035	4	4
OG0011036	4	4
OG0011037	4	4
OG0011038	4	4
OG0011039	4	4
OG0011040	4	4
OG0011041	4	4
OG0011042	4	4
OG0011043	4	4
OG0011044	4	4
OG0011045	4	4
OG0011046	4	4
OG0011047	4	4
OG0011048	4	4
OG0011049	4	4
OG0011050	3	3
OG0011051	4	4
OG0011052	4	4
OG0011053	4	4
OG0011054	4	4
OG0011055	4	4
OG0011056	4	4
OG0011057	4	4
OG0011058	4	4
OG0011059	4	4
OG0011060	4	4
OG0011061	4	4
OG0011062	4	4
OG0011063	4	4
OG0011064	4	4
OG0011065	4	4
OG0011066	4	4
OG0011067	4	4
OG0011068	4	4
OG0011069	4	4
OG0011070	4	4
OG0011071	4	4
OG0011072	4	4
OG0011073	4	4
OG0011074	4	4
OG0011075	4	4
OG0011076	4	4
OG0011077	4	4
OG0011078	4	4
OG0011079	4	4
OG0011080	4	4
OG0011081	4	4
OG0011082	4	4
OG0011083	4	4
OG0011084	4	4
OG0011085	4	4
OG0011086	4	4
OG0011087	4	4
OG0011088	4	4
OG0011089	4	4
OG0011090	4	4
OG0011091	4	4
OG0011092	4	4
OG0011093	4	4
OG0011094	4	4
OG0011095	4	4
OG0011096	4	4
OG0011097	4	4
OG0011098	4	4
OG0011099	4	4
OG0011100	4	4
OG0011101	4	4
OG0011102	4	4
OG0011103	4	4
OG0011104	4	4
OG0011105	4	4
OG0011106	4	4
OG0011107	4	4
OG0011108	4	4
OG0011109	4	4
OG0011110	4	4
OG0011111	4	4
OG0011112	4	4
OG0011113	4	4
OG0011114	4	4
OG0011115	4	4
OG0011116	4	4
OG0011117	4	4
OG0011118	4	4
OG0011119	4	4
OG0011120	4	4
OG0011121	4	4
OG0011122	4	4
OG0011123	4	4
OG0011124	4	4
OG0011125	4	4
OG0011126	4	4
OG0011127	4	4
OG0011128	4	4
OG0011129	4	4
OG0011130	4	4
OG0011131	4	4
OG0011132	4	4
OG0011133	4	4
OG0011134	4	4
OG0011135	4	4
OG0011136	4	4
OG0011137	4	4
OG0011138	4	4
OG0011139	4	4
OG0011140	4	4
OG0011141	4	4
OG0011142	4	4
OG0011143	4	4
OG0011144	4	4
OG0011145	4	4
OG0011146	4	4
OG0011147	4	4
OG0011148	4	4
OG0011149	4	4
OG0011150	4	4
OG0011151	4	4
OG0011152	4	4
OG0011153	4	4
OG0011154	4	4
OG0011155	4	4
OG0011156	4	4
OG0011157	4	4
OG0011158	4	4
OG0011159	4	4
OG0011160	4	4
OG0011161	4	4
OG0011162	4	4
OG0011163	4	4
OG0011164	3	3
OG0011165	3	3
OG0011166	3	3
OG0011167	3	3
OG0011168	3	3
OG0011169	3	3
OG0011170	2	2
OG0011171	3	3
OG0011172	2	2
OG0011173	3	3
OG0011174	1	1
OG0011175	3	3
OG0011176	3	3
OG0011177	3	3
OG0011178	3	3
OG0011179	3	3
OG0011180	3	3
OG0011181	3	3
OG0011182	3	3
OG0011183	3	3
OG0011184	1	1
OG0011185	1	1
OG0011186	3	3
OG0011187	3	3
OG0011188	3	3
OG0011189	0	0
OG0011190	3	3
OG0011191	3	3
OG0011192	3	3
OG0011193	3	3
OG0011194	3	3
OG0011195	3	3
OG0011196	2	2
OG0011197	3	3
OG0011198	0	0
OG0011199	3	3
OG0011200	3	3
OG0011201	3	3
OG0011202	3	3
OG0011203	3	3
OG0011204	3	3
OG0011205	3	3
OG0011206	2	2
OG0011207	3	3
OG0011208	0	0
OG0011209	3	3
OG0011210	3	3
OG0011211	2	2
OG0011212	3	3
OG0011213	3	3
OG0011214	3	3
OG0011215	3	3
OG0011216	2	2
OG0011217	3	3
OG0011218	1	1
OG0011219	3	3
OG0011220	3	3
OG0011221	3	3
OG0011222	3	3
OG0011223	1	1
OG0011224	3	3
OG0011225	0	0
OG0011226	3	3
OG0011227	3	3
OG0011228	3	3
OG0011229	3	3
OG0011230	3	3
OG0011231	3	3
OG0011232	3	3
OG0011233	3	3
OG0011234	3	3
OG0011235	2	2
OG0011236	0	0
OG0011237	3	3
OG0011238	3	3
OG0011239	3	3
OG0011240	3	3
OG0011241	3	3
OG0011242	0	0
OG0011243	3	3
OG0011244	3	3
OG0011245	3	3
OG0011246	3	3
OG0011247	3	3
OG0011248	3	3
OG0011249	0	0
OG0011250	3	3
OG0011251	3	3
OG0011252	3	3
OG0011253	1	1
OG0011254	2	2
OG0011255	3	3
OG0011256	3	3
OG0011257	0	0
OG0011258	3	3
OG0011259	3	3
OG0011260	3	3
OG0011261	3	3
OG0011262	1	1
OG0011263	3	3
OG0011264	3	3
OG0011265	3	3
OG0011266	1	1
OG0011267	3	3
OG0011268	1	1
OG0011269	3	3
OG0011270	3	3
OG0011271	3	3
OG0011272	3	3
OG0011273	3	3
OG0011274	3	3
OG0011275	3	3
OG0011276	3	3
OG0011277	3	3
OG0011278	3	3
OG0011279	0	0
OG0011280	1	1
OG0011281	1	1
OG0011282	2	2
OG0011283	3	3
OG0011284	3	3
OG0011285	3	3
OG0011286	3	3
OG0011287	3	3
OG0011288	1	1
OG0011289	3	3
OG0011290	3	3
OG0011291	3	3
OG0011292	3	3
OG0011293	3	3
OG0011294	3	3
OG0011295	3	3
OG0011296	3	3
OG0011297	3	3
OG0011298	1	1
OG0011299	1	1
OG0011300	3	3
OG0011301	0	0
OG0011302	1	1
OG0011303	3	3
OG0011304	3	3
OG0011305	3	3
OG0011306	3	3
OG0011307	0	0
OG0011308	1	1
OG0011309	3	3
OG0011310	1	1
OG0011311	3	3
OG0011312	1	1
OG0011313	3	3
OG0011314	3	3
OG0011315	3	3
OG0011316	3	3
OG0011317	3	3
OG0011318	3	3
OG0011319	2	2
OG0011320	3	3
OG0011321	3	3
OG0011322	2	2
OG0011323	2	2
OG0011324	3	3
OG0011325	3	3
OG0011326	3	3
OG0011327	3	3
OG0011328	0	0
OG0011329	3	3
OG0011330	3	3
OG0011331	0	0
OG0011332	1	1
OG0011333	1	1
OG0011334	3	3
OG0011335	1	1
OG0011336	3	3
OG0011337	2	2
OG0011338	3	3
OG0011339	3	3
OG0011340	3	3
OG0011341	1	1
OG0011342	3	3
OG0011343	3	3
OG0011344	3	3
OG0011345	3	3
OG0011346	3	3
OG0011347	3	3
OG0011348	3	3
OG0011349	3	3
OG0011350	0	0
OG0011351	3	3
OG0011352	1	1
OG0011353	3	3
OG0011354	1	1
OG0011355	3	3
OG0011356	1	1
OG0011357	2	2
OG0011358	1	0
OG0011359	3	3
OG0011360	1	1
OG0011361	3	3
OG0011362	3	3
OG0011363	3	3
OG0011364	0	0
OG0011365	1	1
OG0011366	1	1
OG0011367	1	1
OG0011368	1	1
OG0011369	3	3
OG0011370	3	3
OG0011371	3	3
OG0011372	3	3
OG0011373	3	3
OG0011374	3	3
OG0011375	3	3
OG0011376	3	3
OG0011377	3	3
OG0011378	2	2
OG0011379	3	3
OG0011380	3	3
OG0011381	3	3
OG0011382	3	3
OG0011383	0	0
OG0011384	2	2
OG0011385	3	3
OG0011386	3	3
OG0011387	3	3
OG0011388	2	2
OG0011389	3	3
OG0011390	1	1
OG0011391	3	3
OG0011392	3	3
OG0011393	3	3
OG0011394	3	3
OG0011395	3	3
OG0011396	3	3
OG0011397	0	0
OG0011398	3	3
OG0011399	3	3
OG0011400	1	1
OG0011401	3	3
OG0011402	1	1
OG0011403	0	0
OG0011404	1	1
OG0011405	3	3
OG0011406	3	3
OG0011407	0	0
OG0011408	1	1
OG0011409	1	1
OG0011410	3	3
OG0011411	3	3
OG0011412	2	2
OG0011413	3	3
OG0011414	1	1
OG0011415	3	3
OG0011416	3	3
OG0011417	3	3
OG0011418	3	3
OG0011419	2	2
OG0011420	3	3
OG0011421	3	3
OG0011422	1	1
OG0011423	1	1
OG0011424	1	1
OG0011425	3	3
OG0011426	1	1
OG0011427	3	3
OG0011428	3	3
OG0011429	1	1
OG0011430	3	3
OG0011431	3	3
OG0011432	2	2
OG0011433	3	3
OG0011434	3	3
OG0011435	3	3
OG0011436	3	3
OG0011437	3	3
OG0011438	1	1
OG0011439	3	3
OG0011440	3	3
OG0011441	3	3
OG0011442	3	3
OG0011443	3	3
OG0011444	3	3
OG0011445	1	1
OG0011446	2	2
OG0011447	3	3
OG0011448	3	3
OG0011449	3	3
OG0011450	3	3
OG0011451	3	3
OG0011452	3	3
OG0011453	3	3
OG0011454	3	3
OG0011455	0	0
OG0011456	1	1
OG0011457	3	3
OG0011458	1	1
OG0011459	1	1
OG0011460	0	0
OG0011461	1	1
OG0011462	3	3
OG0011463	3	3
OG0011464	3	3
OG0011465	2	2
OG0011466	1	1
OG0011467	3	3
OG0011468	1	1
OG0011469	3	3
OG0011470	0	0
OG0011471	2	2
OG0011472	3	3
OG0011473	0	0
OG0011474	0	0
OG0011475	1	1
OG0011476	3	3
OG0011477	3	3
OG0011478	3	3
OG0011479	2	2
OG0011480	3	3
OG0011481	3	3
OG0011482	1	1
OG0011483	1	1
OG0011484	0	0
OG0011485	1	1
OG0011486	0	0
OG0011487	3	3
OG0011488	3	3
OG0011489	1	1
OG0011490	0	0
OG0011491	3	3
OG0011492	3	3
OG0011493	1	1
OG0011494	3	3
OG0011495	3	3
OG0011496	3	3
OG0011497	3	3
OG0011498	0	0
OG0011499	3	3
OG0011500	1	1
OG0011501	2	2
OG0011502	2	2
OG0011503	1	1
OG0011504	2	2
OG0011505	1	1
OG0011506	0	0
OG0011507	1	1
OG0011508	0	0
OG0011509	0	0
OG0011510	0	0
OG0011511	2	2
OG0011512	2	2
OG0011513	0	0
OG0011514	1	1
OG0011515	1	1
OG0011516	0	0
OG0011517	0	0
OG0011518	0	0
OG0011519	1	1
OG0011520	0	0
OG0011521	0	0
OG0011522	1	1
OG0011523	0	0
OG0011524	0	0
OG0011525	0	0
OG0011526	0	0
OG0011527	0	0
OG0011528	0	0
OG0011529	1	1
OG0011530	0	0
OG0011531	0	0
OG0011532	3	3
OG0011533	0	0
OG0011534	1	1
OG0011535	0	0
OG0011536	1	1
OG0011537	0	0
OG0011538	0	0
OG0011539	0	0
OG0011540	1	1
OG0011541	1	1
OG0011542	0	0
OG0011543	0	0
OG0011544	0	0
OG0011545	2	2
OG0011546	0	0
OG0011547	0	0
OG0011548	0	0
OG0011549	0	0
OG0011550	0	0
OG0011551	1	1
OG0011552	1	1
OG0011553	1	1
OG0011554	3	3
OG0011555	0	0
OG0011556	1	1
OG0011557	0	0
OG0011558	1	1
OG0011559	0	0
OG0011560	1	1
OG0011561	0	0
OG0011562	0	0
OG0011563	0	0
OG0011564	0	0
OG0011565	1	1
OG0011566	0	0
OG0011567	0	0
OG0011568	0	0
OG0011569	0	0
OG0011570	0	0
OG0011571	1	1
OG0011572	1	1
OG0011573	0	0
OG0011574	0	0
OG0011575	2	2
OG0011576	0	0
OG0011577	1	1
OG0011578	1	1
OG0011579	1	1
OG0011580	1	1
OG0011581	1	1
OG0011582	1	1
OG0011583	1	1
OG0011584	1	1
OG0011585	1	1
OG0011586	1	1
OG0011587	1	1
OG0011588	2	2
OG0011589	0	0
OG0011590	0	0
OG0011591	0	0
OG0011592	1	1
OG0011593	0	0
OG0011594	0	0
OG0011595	0	0
OG0011596	1	1
OG0011597	1	1
OG0011598	0	0
OG0011599	1	1
OG0011600	2	2
OG0011601	1	1
OG0011602	1	1
OG0011603	0	0
OG0011604	1	1
OG0011605	1	1
OG0011606	1	1
OG0011607	0	0
OG0011608	0	0
OG0011609	1	1
OG0011610	1	1
OG0011611	3	3
OG0011612	0	0
OG0011613	0	0
OG0011614	1	1
OG0011615	1	1
OG0011616	2	2
OG0011617	0	0
OG0011618	0	0
OG0011619	1	1
OG0011620	0	0
OG0011621	0	0
OG0011622	0	0
OG0011623	0	0
OG0011624	0	0
OG0011625	0	0
OG0011626	0	0
OG0011627	0	0
OG0011628	0	0
OG0011629	0	0
OG0011630	1	1
OG0011631	1	1
OG0011632	0	0
OG0011633	1	1
OG0011634	1	1
OG0011635	1	1
OG0011636	1	1
OG0011637	0	0
OG0011638	0	0
OG0011639	0	0
OG0011640	1	1
OG0011641	1	1
OG0011642	0	0
OG0011643	0	0
OG0011644	1	1
OG0011645	1	1
OG0011646	2	2
OG0011647	1	1
OG0011648	1	1
OG0011649	1	1
OG0011650	1	1
OG0011651	3	3
OG0011652	1	1
OG0011653	1	1
OG0011654	1	1
OG0011655	0	0
OG0011656	0	0
OG0011657	1	1
OG0011658	0	0
OG0011659	1	1
OG0011660	0	0
OG0011661	0	0
OG0011662	0	0
OG0011663	1	1
OG0011664	2	2
OG0011665	0	0
OG0011666	0	0
OG0011667	0	0
OG0011668	0	0
OG0011669	0	0
OG0011670	1	1
OG0011671	1	1
OG0011672	0	0
OG0011673	1	1
OG0011674	0	0
OG0011675	1	1
OG0011676	1	1
OG0011677	0	0
OG0011678	1	1
OG0011679	1	1
OG0011680	1	1
OG0011681	0	0
OG0011682	0	0
OG0011683	1	1
OG0011684	0	0
OG0011685	0	0
OG0011686	0	0
OG0011687	1	1
OG0011688	1	1
OG0011689	0	0
OG0011690	1	1
OG0011691	0	0
OG0011692	0	0
OG0011693	2	2
OG0011694	2	2
OG0011695	0	0
OG0011696	1	1
OG0011697	0	0
OG0011698	1	1
OG0011699	0	0
OG0011700	1	1
OG0011701	1	1
OG0011702	1	1
OG0011703	1	1
OG0011704	0	0
OG0011705	0	0
OG0011706	0	0
OG0011707	0	0
OG0011708	0	0
OG0011709	0	0
OG0011710	0	0
OG0011711	1	1
OG0011712	1	1
OG0011713	0	0
OG0011714	0	0
OG0011715	1	1
OG0011716	0	0
OG0011717	1	1
OG0011718	1	1
OG0011719	0	0
OG0011720	3	3
OG0011721	1	1
OG0011722	0	0
OG0011723	0	0
OG0011724	1	1
OG0011725	0	0
OG0011726	0	0
OG0011727	0	0
OG0011728	0	0
OG0011729	1	1
OG0011730	0	0
OG0011731	1	1
OG0011732	1	1
OG0011733	1	1
OG0011734	0	0
OG0011735	0	0
OG0011736	2	2
OG0011737	1	1
OG0011738	0	0
OG0011739	1	1
OG0011740	1	1
OG0011741	0	0
OG0011742	0	0
OG0011743	1	1
OG0011744	1	1
OG0011745	1	1
OG0011746	1	1
OG0011747	1	1
OG0011748	0	0
OG0011749	1	1
OG0011750	1	1
OG0011751	2	2
OG0011752	0	0
OG0011753	0	0
OG0011754	1	1
OG0011755	1	1
OG0011756	0	0
OG0011757	0	0
OG0011758	2	2
OG0011759	1	1
OG0011760	1	1
OG0011761	1	1
OG0011762	1	1
OG0011763	1	1
OG0011764	2	2
OG0011765	0	0
OG0011766	0	0
OG0011767	0	0
OG0011768	3	3
OG0011769	0	0
OG0011770	0	0
OG0011771	1	1
OG0011772	1	1
OG0011773	2	2
OG0011774	0	0
OG0011775	0	0
OG0011776	1	1
OG0011777	1	1
OG0011778	1	1
OG0011779	1	1
OG0011780	1	1
OG0011781	0	0
OG0011782	1	1
OG0011783	1	1
OG0011784	0	0
OG0011785	1	1
OG0011786	1	1
OG0011787	2	2
OG0011788	2	2
OG0011789	3	3
OG0011790	3	3
OG0011791	0	0
OG0011792	0	0
OG0011793	1	1
OG0011794	0	0
OG0011795	1	1
OG0011796	1	1
OG0011797	0	0
OG0011798	0	0
OG0011799	0	0
OG0011800	0	0
OG0011801	3	3
OG0011802	1	1
OG0011803	0	0
OG0011804	1	1
OG0011805	0	0
OG0011806	1	1
OG0011807	1	1
OG0011808	1	1
OG0011809	1	1
OG0011810	2	2
OG0011811	1	1
OG0011812	0	0
OG0011813	0	0
OG0011814	0	0
OG0011815	1	1
OG0011816	1	1
OG0011817	1	1
OG0011818	0	0
OG0011819	0	0
OG0011820	0	0
OG0011821	0	0
OG0011822	1	1
OG0011823	0	0
OG0011824	0	0
OG0011825	3	3
OG0011826	3	3
OG0011827	3	3
OG0011828	3	3
OG0011829	3	3
OG0011830	3	3
OG0011831	1	1
OG0011832	3	3
OG0011833	3	3
OG0011834	2	2
OG0011835	2	2
OG0011836	3	3
OG0011837	2	2
OG0011838	0	0
OG0011839	1	1
OG0011840	1	1
OG0011841	1	1
OG0011842	2	2
OG0011843	3	3
OG0011844	0	0
OG0011845	3	3
OG0011846	1	1
OG0011847	3	3
OG0011848	2	2
OG0011849	2	2
OG0011850	1	1
OG0011851	1	1
OG0011852	1	1
OG0011853	1	1
OG0011854	1	1
OG0011855	1	1
OG0011856	1	1
OG0011857	1	1
OG0011858	2	2
OG0011859	2	2
OG0011860	1	1
OG0011861	1	1
OG0011862	1	1
OG0011863	2	2
OG0011864	2	2
OG0011865	1	1
OG0011866	3	3
OG0011867	3	3
OG0011868	1	1
OG0011869	3	3
OG0011870	3	3
OG0011871	1	1
OG0011872	2	2
OG0011873	1	1
OG0011874	3	3
OG0011875	2	2
OG0011876	3	3
OG0011877	3	3
OG0011878	1	1
OG0011879	3	3
OG0011880	3	3
OG0011881	2	2
OG0011882	3	3
OG0011883	3	3
OG0011884	3	3
OG0011885	2	2
OG0011886	2	2
OG0011887	3	3
OG0011888	2	2
OG0011889	1	1
OG0011890	3	3
OG0011891	3	3
OG0011892	3	3
OG0011893	3	3
OG0011894	3	3
OG0011895	3	3
OG0011896	3	3
OG0011897	2	2
OG0011898	3	3
OG0011899	3	3
OG0011900	3	3
OG0011901	3	3
OG0011902	3	3
OG0011903	3	3
OG0011904	3	3
OG0011905	2	2
OG0011906	3	3
OG0011907	3	3
OG0011908	3	3
OG0011909	2	2
OG0011910	3	3
OG0011911	3	3
OG0011912	2	2
OG0011913	2	2
OG0011914	3	3
OG0011915	3	3
OG0011916	3	3
OG0011917	2	2
OG0011918	2	2
OG0011919	2	2
OG0011920	2	2
OG0011921	3	3
OG0011922	3	3
OG0011923	2	2
OG0011924	2	2
OG0011925	2	2
OG0011926	3	3
OG0011927	3	3
OG0011928	3	3
OG0011929	3	3
OG0011930	2	2
OG0011931	3	3
OG0011932	3	3
OG0011933	2	2
OG0011934	2	2
OG0011935	2	2
OG0011936	2	2
OG0011937	2	2
OG0011938	3	3
OG0011939	2	2
OG0011940	2	2
OG0011941	2	2
OG0011942	3	3
OG0011943	2	2
OG0011944	2	2
OG0011945	2	2
OG0011946	3	3
OG0011947	2	2
OG0011948	2	2
OG0011949	3	3
OG0011950	3	3
OG0011951	2	2
OG0011952	3	3
OG0011953	3	3
OG0011954	3	3
OG0011955	3	3
OG0011956	3	3
OG0011957	2	2
OG0011958	3	3
OG0011959	2	2
OG0011960	2	2
OG0011961	2	2
OG0011962	2	2
OG0011963	3	3
OG0011964	2	2
OG0011965	2	2
OG0011966	2	2
OG0011967	2	2
OG0011968	2	2
OG0011969	1	1
OG0011970	3	3
OG0011971	1	1
OG0011972	3	3
OG0011973	3	3
OG0011974	3	3
OG0011975	2	2
OG0011976	2	2
OG0011977	2	2
OG0011978	3	3
OG0011979	3	3
OG0011980	2	2
OG0011981	2	2
OG0011982	2	2
OG0011983	2	2
OG0011984	3	3
OG0011985	2	2
OG0011986	2	2
OG0011987	3	3
OG0011988	3	3
OG0011989	2	2
OG0011990	2	2
OG0011991	2	2
OG0011992	3	3
OG0011993	3	3
OG0011994	3	3
OG0011995	2	2
OG0011996	2	2
OG0011997	3	3
OG0011998	3	3
OG0011999	2	2
OG0012000	3	3
OG0012001	2	2
OG0012002	3	3
OG0012003	2	2
OG0012004	3	3
OG0012005	2	2
OG0012006	3	3
OG0012007	2	2
OG0012008	3	3
OG0012009	2	2
OG0012010	2	2
OG0012011	2	2
OG0012012	1	1
OG0012013	2	2
OG0012014	3	3
OG0012015	3	3
OG0012016	2	2
OG0012017	3	3
OG0012018	2	2
OG0012019	3	3
OG0012020	1	1
OG0012021	3	3
OG0012022	2	2
OG0012023	3	3
OG0012024	2	2
OG0012025	2	2
OG0012026	3	3
OG0012027	3	3
OG0012028	3	3
OG0012029	2	2
OG0012030	3	3
OG0012031	2	2
OG0012032	3	3
OG0012033	2	2
OG0012034	2	2
OG0012035	3	3
OG0012036	3	3
OG0012037	3	3
OG0012038	3	3
OG0012039	2	2
OG0012040	2	2
OG0012041	2	2
OG0012042	2	2
OG0012043	3	3
OG0012044	2	2
OG0012045	3	3
OG0012046	3	3
OG0012047	2	2
OG0012048	3	3
OG0012049	2	2
OG0012050	2	2
OG0012051	2	2
OG0012052	2	2
OG0012053	3	3
OG0012054	2	2
OG0012055	3	3
OG0012056	3	3
OG0012057	2	2
OG0012058	2	2
OG0012059	2	2
OG0012060	3	3
OG0012061	2	2
OG0012062	3	3
OG0012063	2	2
OG0012064	3	3
OG0012065	3	3
OG0012066	2	2
OG0012067	3	3
OG0012068	1	1
OG0012069	2	2
OG0012070	2	2
OG0012071	2	2
OG0012072	2	2
OG0012073	2	2
OG0012074	2	2
OG0012075	2	2
OG0012076	2	2
OG0012077	3	3
OG0012078	2	2
OG0012079	2	2
OG0012080	2	2
OG0012081	2	2
OG0012082	2	2
OG0012083	3	3
OG0012084	2	2
OG0012085	3	3
OG0012086	2	2
OG0012087	2	2
OG0012088	2	2
OG0012089	2	2
OG0012090	2	2
OG0012091	2	2
OG0012092	3	3
OG0012093	2	2
OG0012094	3	3
OG0012095	3	3
OG0012096	3	3
OG0012097	2	2
OG0012098	2	2
OG0012099	2	2
OG0012100	3	3
OG0012101	2	2
OG0012102	2	2
OG0012103	2	2
OG0012104	3	3
OG0012105	2	2
OG0012106	2	2
OG0012107	3	3
OG0012108	3	3
OG0012109	2	2
OG0012110	2	2
OG0012111	3	3
OG0012112	2	2
OG0012113	3	3
OG0012114	3	3
OG0012115	2	2
OG0012116	3	3
OG0012117	2	2
OG0012118	2	2
OG0012119	3	3
OG0012120	3	3
OG0012121	2	2
OG0012122	2	2
OG0012123	2	2
